UserID,DestinationID,VisitDate,ExperienceRating,Preferences,Gender,NumberOfAdults,NumberOfChildren,Name_y,State,Type,Popularity,BestTimeToVisit,PreferencesList,PopularityNorm,ExperienceRatingNorm
939,19,2024-02-15,3,"City, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,9.01709023649701,Sep-Mar,"['City', 'Historical']",0.7580724152687945,0.5
305,806,2024-03-20,1,"Nature, Adventure",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,"['Nature', 'Adventure']",0.5373888535539102,0.0
168,301,2024-01-01,2,"City, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,8.634308850859137,Nov-Feb,"['City', 'Historical']",0.5662319618396657,0.25
250,662,2024-02-15,3,"Beaches, Historical",Male,1,0,Goa Beaches,Goa,Beach,7.848867269009221,Nov-Mar,"['Beaches', 'Historical']",0.17258829248232446,0.5
564,188,2024-03-20,3,"City, Historical",Male,2,0,Jaipur City,Rajasthan,City,8.202625978518912,Oct-Mar,"['City', 'Historical']",0.34988330677292445,0.5
328,653,2024-01-01,5,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,9.496920384788352,Oct-Mar,"['Beaches', 'Historical']",0.9985512804147108,1.0
607,573,2024-02-15,2,"Beaches, Historical",Male,1,0,Jaipur City,Rajasthan,City,9.155604744108183,Oct-Mar,"['Beaches', 'Historical']",0.827492420900361,0.25
281,228,2024-03-20,5,"Nature, Adventure",Male,2,2,Jaipur City,Rajasthan,City,8.534275498218907,Oct-Mar,"['Nature', 'Adventure']",0.5160977482948813,1.0
185,768,2024-01-01,3,"Nature, Adventure",Female,2,1,Jaipur City,Rajasthan,City,7.596634440314337,Oct-Mar,"['Nature', 'Adventure']",0.04617550951508829,0.5
830,768,2024-02-15,2,"Nature, Adventure",Male,1,0,Jaipur City,Rajasthan,City,7.596634440314337,Oct-Mar,"['Nature', 'Adventure']",0.04617550951508829,0.25
200,826,2024-03-20,3,"Nature, Adventure",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,8.277156854345177,Nov-Feb,"['Nature', 'Adventure']",0.38723631700134625,0.5
265,731,2024-01-01,1,"Beaches, Historical",Male,1,0,Taj Mahal,Uttar Pradesh,Historical,9.20644321253904,Nov-Feb,"['Beaches', 'Historical']",0.8529713893177144,0.0
925,198,2024-02-15,3,"Beaches, Historical",Male,2,2,Jaipur City,Rajasthan,City,8.25589320047637,Oct-Mar,"['Beaches', 'Historical']",0.37657950569127074,0.5
500,482,2024-03-20,5,"Nature, Adventure",Female,1,1,Goa Beaches,Goa,Beach,7.948762856954323,Nov-Mar,"['Nature', 'Adventure']",0.22265346180873374,1.0
912,786,2024-01-01,3,"City, Historical",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,8.389205905418272,Nov-Feb,"['City', 'Historical']",0.44339249797223024,0.5
602,572,2024-02-15,5,"Nature, Adventure",Female,1,2,Goa Beaches,Goa,Beach,8.29243960608129,Nov-Mar,"['Nature', 'Adventure']",0.39489564980253494,1.0
26,952,2024-03-20,5,"Nature, Adventure",Male,2,0,Goa Beaches,Goa,Beach,8.123015873320766,Nov-Mar,"['Nature', 'Adventure']",0.30998471386380816,1.0
992,259,2024-01-01,1,"Nature, Adventure",Male,1,2,Kerala Backwaters,Kerala,Nature,8.382675748307422,Sep-Mar,"['Nature', 'Adventure']",0.44011974661045394,0.0
123,148,2024-02-15,3,"City, Historical",Female,2,1,Jaipur City,Rajasthan,City,7.69274109154765,Oct-Mar,"['City', 'Historical']",0.09434175855938286,0.5
274,772,2024-03-20,4,"Beaches, Historical",Male,1,2,Goa Beaches,Goa,Beach,9.13732713238196,Nov-Mar,"['Beaches', 'Historical']",0.8183321392024486,0.75
478,539,2024-01-01,2,"Beaches, Historical",Male,2,0,Kerala Backwaters,Kerala,Nature,8.945958184370141,Sep-Mar,"['Beaches', 'Historical']",0.7224228104411643,0.25
694,650,2024-02-15,2,"Beaches, Historical",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.204607883952981,Apr-Jun,"['Beaches', 'Historical']",0.3508765881899192,0.25
964,771,2024-03-20,2,"Beaches, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,8.129988976860952,Nov-Feb,"['Beaches', 'Historical']",0.31347945889360745,0.25
402,613,2024-01-01,2,"City, Historical",Male,2,0,Jaipur City,Rajasthan,City,7.893422691754661,Oct-Mar,"['City', 'Historical']",0.19491835560168924,0.25
803,950,2024-02-15,5,"Nature, Adventure",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,7.671909274040946,Apr-Jun,"['Nature', 'Adventure']",0.08390137282960294,1.0
159,477,2024-03-20,3,"City, Historical",Male,1,0,Goa Beaches,Goa,Beach,9.061411819218064,Nov-Mar,"['City', 'Historical']",0.7802852836185304,0.5
34,910,2024-01-01,5,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477200543,Apr-Jun,"['Beaches', 'Historical']",0.533668932572415,1.0
419,578,2024-02-15,1,"Nature, Adventure",Male,2,1,Jaipur City,Rajasthan,City,8.205781816540815,Oct-Mar,"['Nature', 'Adventure']",0.35146493383157057,0.0
851,956,2024-03-20,3,"Nature, Adventure",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,9.240773308493525,Nov-Feb,"['Nature', 'Adventure']",0.8701767744834504,0.5
328,292,2024-01-01,1,"Beaches, Historical",Female,2,0,Goa Beaches,Goa,Beach,8.259128922273915,Nov-Mar,"['Beaches', 'Historical']",0.37820116849960467,0.0
868,661,2024-02-15,5,"Beaches, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,9.349513600175449,Nov-Feb,"['Beaches', 'Historical']",0.9246746880314493,1.0
220,273,2024-03-20,5,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,9.324373462793442,Oct-Mar,"['Beaches', 'Historical']",0.9120750801727813,1.0
100,53,2024-01-01,3,"Beaches, Historical",Female,1,1,Jaipur City,Rajasthan,City,8.399568313158765,Oct-Mar,"['Beaches', 'Historical']",0.44858587746805106,0.5
590,171,2024-02-15,4,"Nature, Adventure",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,7.721043377213922,Nov-Feb,"['Nature', 'Adventure']",0.10852615602231201,0.75
542,405,2024-03-20,1,"Nature, Adventure",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,"['Nature', 'Adventure']",0.3817999041903454,0.0
20,674,2024-01-01,4,"Nature, Adventure",Female,2,0,Kerala Backwaters,Kerala,Nature,8.000500722385876,Sep-Mar,"['Nature', 'Adventure']",0.24858318550024644,0.75
793,422,2024-02-15,2,"Beaches, Historical",Male,2,2,Goa Beaches,Goa,Beach,7.9629327439636866,Nov-Mar,"['Beaches', 'Historical']",0.22975505465235105,0.25
388,852,2024-03-20,4,"Beaches, Historical",Male,1,1,Goa Beaches,Goa,Beach,8.287492091663,Nov-Mar,"['Beaches', 'Historical']",0.39241607936111866,0.75
45,474,2024-01-01,2,"City, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,7.780303814451599,Sep-Mar,"['City', 'Historical']",0.13822600449101308,0.25
299,662,2024-02-15,4,"Nature, Adventure",Female,2,1,Goa Beaches,Goa,Beach,7.848867269009221,Nov-Mar,"['Nature', 'Adventure']",0.17258829248232446,0.75
973,628,2024-03-20,3,"Beaches, Historical",Female,1,2,Jaipur City,Rajasthan,City,9.28390783788805,Oct-Mar,"['Beaches', 'Historical']",0.8917947214055773,0.5
106,357,2024-01-01,2,"Beaches, Historical",Male,1,0,Goa Beaches,Goa,Beach,8.314502184896275,Nov-Mar,"['Beaches', 'Historical']",0.40595286230682004,0.25
233,120,2024-02-15,5,"Nature, Adventure",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,7.928950861748308,Apr-Jun,"['Nature', 'Adventure']",0.21272418550047215,1.0
148,176,2024-03-20,1,"Beaches, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,"['Beaches', 'Historical']",0.33107317895151134,0.0
701,985,2024-01-01,2,"Nature, Adventure",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.034655060888772,Apr-Jun,"['Nature', 'Adventure']",0.7668754657883579,0.25
276,928,2024-02-15,1,"City, Historical",Male,1,2,Jaipur City,Rajasthan,City,8.026833743679079,Oct-Mar,"['City', 'Historical']",0.26178063692967957,0.0
929,770,2024-03-20,3,"Nature, Adventure",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.08102960007878,Apr-Jun,"['Nature', 'Adventure']",0.7901172245561016,0.5
386,290,2024-01-01,4,"Nature, Adventure",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.934186545996741,Apr-Jun,"['Nature', 'Adventure']",0.21534817945085022,0.75
824,636,2024-02-15,4,"Nature, Adventure",Male,2,2,Taj Mahal,Uttar Pradesh,Historical,8.591103123657849,Nov-Feb,"['Nature', 'Adventure']",0.5445783323581327,0.75
871,970,2024-03-20,5,"Beaches, Historical",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.01310124502825,Apr-Jun,"['Beaches', 'Historical']",0.756073232547784,1.0
688,448,2024-01-01,4,"Beaches, Historical",Female,2,1,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,"['Beaches', 'Historical']",0.5145929004400027,0.75
546,586,2024-02-15,4,"City, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,7.569722658093775,Nov-Feb,"['City', 'Historical']",0.032687997589252865,0.75
310,948,2024-03-20,1,"Beaches, Historical",Male,2,0,Jaipur City,Rajasthan,City,7.708772719956032,Oct-Mar,"['Beaches', 'Historical']",0.10237640961208815,0.0
178,142,2024-01-01,4,"Beaches, Historical",Female,1,0,Goa Beaches,Goa,Beach,7.601039201109356,Nov-Mar,"['Beaches', 'Historical']",0.04838306542002125,0.75
906,813,2024-02-15,3,"City, Historical",Male,1,1,Jaipur City,Rajasthan,City,8.336255248752801,Oct-Mar,"['City', 'Historical']",0.41685495365787817,0.5
206,354,2024-03-20,2,"Nature, Adventure",Female,2,1,Kerala Backwaters,Kerala,Nature,7.760694703272286,Sep-Mar,"['Nature', 'Adventure']",0.12839840858084933,0.25
278,24,2024-01-01,2,"Nature, Adventure",Male,1,2,Kerala Backwaters,Kerala,Nature,9.182423104129008,Sep-Mar,"['Nature', 'Adventure']",0.8409331119570777,0.25
177,17,2024-02-15,2,"City, Historical",Male,2,1,Goa Beaches,Goa,Beach,7.524150401549511,Nov-Mar,"['City', 'Historical']",0.00984832281073309,0.25
759,182,2024-03-20,5,"City, Historical",Female,2,1,Goa Beaches,Goa,Beach,8.332585021952074,Nov-Mar,"['City', 'Historical']",0.415015527813108,1.0
348,414,2024-01-01,1,"City, Historical",Female,1,0,Kerala Backwaters,Kerala,Nature,8.41852933200488,Sep-Mar,"['City', 'Historical']",0.45808866571585305,0.0
212,42,2024-02-15,1,"Nature, Adventure",Female,2,0,Goa Beaches,Goa,Beach,8.854828172623169,Nov-Mar,"['Nature', 'Adventure']",0.6767507285936939,0.0
78,581,2024-03-20,3,"City, Historical",Male,1,0,Taj Mahal,Uttar Pradesh,Historical,9.01567151822585,Nov-Feb,"['City', 'Historical']",0.7573613891671095,0.5
231,565,2024-01-01,5,"City, Historical",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.47880343825541,Apr-Jun,"['City', 'Historical']",0.48829653973216225,1.0
875,330,2024-02-15,2,"Nature, Adventure",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.63573528781037,Apr-Jun,"['Nature', 'Adventure']",0.06577187599096107,0.25
799,390,2024-03-20,4,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.854728503825909,Apr-Jun,"['Beaches', 'Historical']",0.6767007770861847,0.75
16,40,2024-01-01,4,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.451473447708324,Apr-Jun,"['Beaches', 'Historical']",0.9757744126162182,0.75
254,301,2024-02-15,2,"Nature, Adventure",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,8.634308850859137,Nov-Feb,"['Nature', 'Adventure']",0.5662319618396657,0.25
576,578,2024-03-20,5,"City, Historical",Female,2,0,Jaipur City,Rajasthan,City,8.205781816540815,Oct-Mar,"['City', 'Historical']",0.35146493383157057,1.0
393,374,2024-01-01,5,"City, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,"['City', 'Historical']",0.8853162750324161,1.0
322,618,2024-02-15,5,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,8.39215366577806,Oct-Mar,"['Beaches', 'Historical']",0.44486984171265226,1.0
783,894,2024-03-20,2,"City, Historical",Male,1,1,Kerala Backwaters,Kerala,Nature,8.8155969048925,Sep-Mar,"['City', 'Historical']",0.657088998759289,0.25
535,268,2024-01-01,1,"Beaches, Historical",Female,1,2,Jaipur City,Rajasthan,City,8.015626863328043,Oct-Mar,"['Beaches', 'Historical']",0.2561640288898553,0.0
898,21,2024-02-15,3,"Beaches, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,9.321865627407217,Nov-Feb,"['Beaches', 'Historical']",0.9108182158223443,0.5
821,410,2024-03-20,5,"Nature, Adventure",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,"['Nature', 'Adventure']",0.777693111179785,1.0
928,190,2024-01-01,3,"Beaches, Historical",Female,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.150588626183191,Apr-Jun,"['Beaches', 'Historical']",0.8249784680978212,0.5
834,245,2024-02-15,2,"City, Historical",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.459953313645835,Apr-Jun,"['City', 'Historical']",0.9800243092609036,0.25
21,489,2024-03-20,3,"City, Historical",Male,1,0,Kerala Backwaters,Kerala,Nature,8.63372498272289,Sep-Mar,"['City', 'Historical']",0.5659393417379499,0.5
234,676,2024-01-01,1,"City, Historical",Male,1,0,Taj Mahal,Uttar Pradesh,Historical,9.263552559071387,Nov-Feb,"['City', 'Historical']",0.8815931649444197,0.0
600,372,2024-02-15,5,"City, Historical",Female,2,1,Goa Beaches,Goa,Beach,7.824610910350504,Nov-Mar,"['City', 'Historical']",0.16043161240794346,1.0
851,384,2024-03-20,4,"Nature, Adventure",Female,2,0,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,"['Nature', 'Adventure']",0.5653567923902244,0.75
378,398,2024-01-01,2,"City, Historical",Female,2,1,Jaipur City,Rajasthan,City,8.33295003386784,Oct-Mar,"['City', 'Historical']",0.41519846265282334,0.25
811,294,2024-02-15,5,"Beaches, Historical",Male,2,1,Kerala Backwaters,Kerala,Nature,8.553046939554307,Sep-Mar,"['Beaches', 'Historical']",0.5255055250374738,1.0
606,303,2024-03-20,3,"City, Historical",Female,2,2,Jaipur City,Rajasthan,City,9.356796584275807,Oct-Mar,"['City', 'Historical']",0.9283247374449066,0.5
706,776,2024-01-01,2,"Beaches, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.459363313306993,Nov-Feb,"['Beaches', 'Historical']",0.47855363549294866,0.25
859,566,2024-02-15,5,"Beaches, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,7.567818752588276,Nov-Feb,"['Beaches', 'Historical']",0.031733807784927855,1.0
117,154,2024-03-20,2,"City, Historical",Male,2,1,Kerala Backwaters,Kerala,Nature,9.48479754719289,Sep-Mar,"['City', 'Historical']",0.9924756175209014,0.25
797,948,2024-01-01,2,"Nature, Adventure",Female,1,0,Jaipur City,Rajasthan,City,7.708772719956032,Oct-Mar,"['Nature', 'Adventure']",0.10237640961208815,0.25
74,801,2024-02-15,1,"Nature, Adventure",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,9.157148625977571,Nov-Feb,"['Nature', 'Adventure']",0.8282661758659293,0.0
60,421,2024-03-20,2,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.912423770627766,Nov-Feb,"['City', 'Historical']",0.7056162012924547,0.25
903,16,2024-01-01,5,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.337332881983857,Nov-Feb,"['City', 'Historical']",0.4173950364712874,1.0
258,721,2024-02-15,1,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.931632119904084,Nov-Feb,"['City', 'Historical']",0.7152429453637557,0.0
7,670,2024-03-20,1,"Beaches, Historical",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,7.809939225539317,Apr-Jun,"['Beaches', 'Historical']",0.15307853106085267,0.0
431,97,2024-01-01,4,"Nature, Adventure",Male,1,1,Goa Beaches,Goa,Beach,8.882535315140167,Nov-Mar,"['Nature', 'Adventure']",0.6906368552004747,0.75
475,821,2024-02-15,5,"Beaches, Historical",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,8.853137683108654,Nov-Feb,"['Beaches', 'Historical']",0.6759034975444589,1.0
629,110,2024-03-20,5,"Nature, Adventure",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.885980061188206,Apr-Jun,"['Nature', 'Adventure']",0.692363275733445,1.0
618,903,2024-01-01,3,"City, Historical",Female,1,2,Jaipur City,Rajasthan,City,8.253494745892702,Oct-Mar,"['City', 'Historical']",0.3753774602624073,0.5
291,732,2024-02-15,3,"City, Historical",Male,2,1,Goa Beaches,Goa,Beach,8.465381843255685,Nov-Mar,"['City', 'Historical']",0.4815699721217788,0.5
476,987,2024-03-20,3,"Nature, Adventure",Female,1,0,Goa Beaches,Goa,Beach,9.499811031053753,Nov-Mar,"['Nature', 'Adventure']",1.0,0.5
551,944,2024-01-01,1,"Nature, Adventure",Male,2,2,Kerala Backwaters,Kerala,Nature,9.429650079998778,Sep-Mar,"['Nature', 'Adventure']",0.9648370867330035,0.0
17,764,2024-02-15,3,"Nature, Adventure",Female,1,2,Kerala Backwaters,Kerala,Nature,8.506724060467622,Sep-Mar,"['Nature', 'Adventure']",0.502289657020999,0.5
838,335,2024-03-20,1,"Beaches, Historical",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.310237104496576,Apr-Jun,"['Beaches', 'Historical']",0.9049902910809913,0.0
454,457,2024-01-01,2,"Beaches, Historical",Male,2,0,Goa Beaches,Goa,Beach,9.348468751483985,Nov-Mar,"['Beaches', 'Historical']",0.9241510360090258,0.25
238,872,2024-02-15,2,"Beaches, Historical",Female,1,1,Goa Beaches,Goa,Beach,9.413328344476888,Nov-Mar,"['Beaches', 'Historical']",0.9566570412533837,0.25
367,660,2024-03-20,5,"Beaches, Historical",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.923387964302513,Apr-Jun,"['Beaches', 'Historical']",0.209936200482333,1.0
101,984,2024-01-01,3,"Nature, Adventure",Female,2,0,Kerala Backwaters,Kerala,Nature,7.748098699266505,Sep-Mar,"['Nature', 'Adventure']",0.12208560652064111,0.5
509,849,2024-02-15,1,"Nature, Adventure",Male,1,0,Kerala Backwaters,Kerala,Nature,8.749274375887886,Sep-Mar,"['Nature', 'Adventure']",0.6238498065879944,0.0
42,653,2024-03-20,1,"City, Historical",Female,2,2,Jaipur City,Rajasthan,City,9.496920384788352,Oct-Mar,"['City', 'Historical']",0.9985512804147108,0.0
112,691,2024-01-01,5,"Beaches, Historical",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,8.887068416502617,Nov-Feb,"['Beaches', 'Historical']",0.692908732186769,1.0
262,202,2024-02-15,2,"Beaches, Historical",Female,2,2,Goa Beaches,Goa,Beach,8.24671865641993,Nov-Mar,"['Beaches', 'Historical']",0.37198145375397473,0.25
996,452,2024-03-20,3,"City, Historical",Male,1,1,Goa Beaches,Goa,Beach,7.710238850545792,Nov-Mar,"['City', 'Historical']",0.10311119758161595,0.5
662,959,2024-01-01,1,"Nature, Adventure",Female,2,1,Kerala Backwaters,Kerala,Nature,9.052548436473314,Sep-Mar,"['Nature', 'Adventure']",0.7758431779455099,0.0
872,782,2024-02-15,1,"Nature, Adventure",Male,1,1,Goa Beaches,Goa,Beach,8.99783225118662,Nov-Mar,"['Nature', 'Adventure']",0.7484207948590923,0.0
1,467,2024-03-20,3,"Beaches, Historical",Female,1,0,Goa Beaches,Goa,Beach,8.025486409324685,Nov-Mar,"['Beaches', 'Historical']",0.26110538666107824,0.5
174,175,2024-01-01,2,"City, Historical",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.866219313947683,Apr-Jun,"['City', 'Historical']",0.6824596836232822,0.25
518,4,2024-02-15,3,"Nature, Adventure",Female,2,2,Kerala Backwaters,Kerala,Nature,7.9773855361057935,Sep-Mar,"['Nature', 'Adventure']",0.23699843247031466,0.5
299,803,2024-03-20,4,"Nature, Adventure",Female,2,1,Jaipur City,Rajasthan,City,9.31045957210701,Oct-Mar,"['Nature', 'Adventure']",0.9051017862812816,0.75
651,181,2024-01-01,1,"City, Historical",Male,2,0,Taj Mahal,Uttar Pradesh,Historical,9.236840653145723,Nov-Feb,"['City', 'Historical']",0.8682058260167543,0.0
226,485,2024-02-15,5,"Beaches, Historical",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.307482015375824,Apr-Jun,"['Beaches', 'Historical']",0.9036095093450089,1.0
680,628,2024-03-20,4,"Nature, Adventure",Male,1,0,Jaipur City,Rajasthan,City,9.28390783788805,Oct-Mar,"['Nature', 'Adventure']",0.8917947214055773,0.75
177,466,2024-01-01,5,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.25089870590044,Nov-Feb,"['City', 'Historical']",0.3740763899702721,1.0
706,306,2024-02-15,2,"Beaches, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.4480644643696,Nov-Feb,"['Beaches', 'Historical']",0.4728909350986631,0.25
326,986,2024-03-20,2,"Nature, Adventure",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,8.108715094313126,Nov-Feb,"['Nature', 'Adventure']",0.3028175212255258,0.25
599,5,2024-01-01,5,"Nature, Adventure",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.399821878316247,Apr-Jun,"['Nature', 'Adventure']",0.44871295798087224,1.0
452,991,2024-02-15,1,"Nature, Adventure",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.20738838115243,Nov-Feb,"['Nature', 'Adventure']",0.3522701038192434,0.0
333,685,2024-03-20,5,"City, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.598827165312162,Apr-Jun,"['City', 'Historical']",0.04727444842280766,1.0
195,898,2024-01-01,4,"City, Historical",Male,1,2,Jaipur City,Rajasthan,City,8.311533772217603,Oct-Mar,"['City', 'Historical']",0.40446516814088673,0.75
813,441,2024-02-15,2,"City, Historical",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,7.865953290683349,Nov-Feb,"['City', 'Historical']",0.18115137905928103,0.25
37,909,2024-03-20,3,"Beaches, Historical",Male,1,2,Kerala Backwaters,Kerala,Nature,8.740400669784297,Sep-Mar,"['Beaches', 'Historical']",0.61940252710581,0.5
169,392,2024-01-01,1,"Beaches, Historical",Female,2,2,Goa Beaches,Goa,Beach,8.65903274744209,Nov-Mar,"['Beaches', 'Historical']",0.5786229602240432,0.0
924,292,2024-02-15,1,"City, Historical",Female,1,1,Goa Beaches,Goa,Beach,8.259128922273915,Nov-Mar,"['City', 'Historical']",0.37820116849960467,0.0
461,823,2024-03-20,2,"Nature, Adventure",Female,1,0,Jaipur City,Rajasthan,City,8.501224868997667,Oct-Mar,"['Nature', 'Adventure']",0.49953359984405,0.25
679,507,2024-01-01,4,"Beaches, Historical",Male,2,1,Goa Beaches,Goa,Beach,8.240547501092525,Nov-Mar,"['Beaches', 'Historical']",0.36888862510396603,0.75
437,632,2024-02-15,2,"Nature, Adventure",Male,2,1,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,"['Nature', 'Adventure']",0.1862660079956022,0.25
681,378,2024-03-20,2,"City, Historical",Female,1,2,Jaipur City,Rajasthan,City,9.36474701059834,Oct-Mar,"['City', 'Historical']",0.932309292200953,0.25
904,75,2024-01-01,3,"Beaches, Historical",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.051674304536373,Apr-Jun,"['Beaches', 'Historical']",0.27423010452945845,0.5
268,757,2024-02-15,1,"Beaches, Historical",Female,1,1,Goa Beaches,Goa,Beach,7.644463430707246,Nov-Mar,"['Beaches', 'Historical']",0.07014620283587986,0.0
923,218,2024-03-20,1,"Nature, Adventure",Female,2,2,Jaipur City,Rajasthan,City,9.034168574407344,Oct-Mar,"['Nature', 'Adventure']",0.7666316509355829,0.0
234,55,2024-01-01,5,"City, Historical",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.560629646730556,Apr-Jun,"['City', 'Historical']",0.028130807797880932,1.0
815,471,2024-02-15,2,"Nature, Adventure",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,9.431015219195524,Nov-Feb,"['Nature', 'Adventure']",0.9655212603431211,0.25
325,756,2024-03-20,4,"Beaches, Historical",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,8.54760827518156,Nov-Feb,"['Beaches', 'Historical']",0.5227798025272793,0.75
7,953,2024-01-01,5,"Beaches, Historical",Male,2,1,Jaipur City,Rajasthan,City,8.321398766693164,Oct-Mar,"['Beaches', 'Historical']",0.4094092565534252,1.0
764,735,2024-02-15,3,"Nature, Adventure",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.514869186476712,Apr-Jun,"['Nature', 'Adventure']",0.5063717903886322,0.5
390,59,2024-03-20,4,"City, Historical",Male,2,1,Kerala Backwaters,Kerala,Nature,9.490122865222292,Sep-Mar,"['City', 'Historical']",0.9951445336796957,0.75
706,484,2024-01-01,1,"Beaches, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,8.361380335928295,Sep-Mar,"['Beaches', 'Historical']",0.4294470187295929,0.0
132,967,2024-02-15,2,"City, Historical",Female,2,2,Goa Beaches,Goa,Beach,7.528727096669634,Nov-Mar,"['City', 'Historical']",0.012142047897673362,0.25
727,732,2024-03-20,2,"Beaches, Historical",Female,1,1,Goa Beaches,Goa,Beach,8.465381843255685,Nov-Mar,"['Beaches', 'Historical']",0.4815699721217788,0.25
897,284,2024-01-01,2,"City, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,9.01486652208098,Sep-Mar,"['City', 'Historical']",0.7569579452400154,0.25
376,408,2024-02-15,2,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,"['Beaches', 'Historical']",0.1429620057560603,0.25
803,161,2024-03-20,1,"Nature, Adventure",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,7.738547101644033,Nov-Feb,"['Nature', 'Adventure']",0.11729858476979492,0.0
672,21,2024-01-01,3,"City, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,9.321865627407217,Nov-Feb,"['City', 'Historical']",0.9108182158223443,0.5
550,113,2024-02-15,3,"Beaches, Historical",Male,1,0,Jaipur City,Rajasthan,City,7.576534512918616,Oct-Mar,"['Beaches', 'Historical']",0.03610192879730586,0.5
34,297,2024-03-20,1,"Beaches, Historical",Female,1,2,Goa Beaches,Goa,Beach,7.633292996550987,Nov-Mar,"['Beaches', 'Historical']",0.06454786071700702,0.0
445,633,2024-01-01,2,"Beaches, Historical",Female,2,1,Jaipur City,Rajasthan,City,8.038341365095178,Oct-Mar,"['Beaches', 'Historical']",0.2675479688668801,0.25
